@relation tweets

@attribute fppronouns numeric
@attribute sppronouns numeric
@attribute tppronouns numeric
@attribute coordconjs numeric
@attribute ptverbs numeric
@attribute ftverbs numeric
@attribute commas numeric
@attribute colons numeric
@attribute dashes numeric
@attribute parentheses numeric
@attribute ellipses numeric
@attribute cmnnouns numeric
@attribute propnouns numeric
@attribute adverbs numeric
@attribute whwords numeric
@attribute slang numeric
@attribute uppercase numeric
@attribute avgsentence numeric
@attribute avgtoken numeric
@attribute numsentence numeric
@attribute classname string


@data
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3.0,3.0,1,kk
0,0,0,1,0,0,0,0,0,0,0,12,1,3,0,0,5,6.5,3.96,4,kk
2,2,0,0,0,0,0,0,0,0,0,6,0,2,0,3,0,4.75,3.11,4,kk
4,0,0,0,2,1,0,0,0,0,0,6,0,3,0,0,0,10.5,3.33,2,kk
1,0,0,1,0,1,0,0,0,0,0,6,1,2,0,0,0,6.0,3.89,3,kk
3,0,0,1,0,0,1,0,0,0,0,9,0,2,1,1,1,10.33,3.35,3,kk
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.0,5.4,1,kk
5,1,1,0,2,0,0,1,0,0,0,8,0,2,0,1,1,8.25,3.21,4,kk
2,1,0,0,0,0,0,0,0,0,0,11,0,0,0,1,2,5.67,4.76,3,kk
0,1,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7.5,3.6,2,kk
1,0,1,0,0,0,0,1,0,0,0,5,0,0,0,0,1,3.5,4.43,4,kk
2,1,0,0,0,0,0,0,0,0,0,5,1,2,0,0,3,10.0,3.65,2,kk
4,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,9.0,3.28,2,kk
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,4.5,1,kk
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6.0,5.83,1,kk
0,4,0,0,0,1,1,0,0,0,0,5,0,1,1,0,0,16.0,3.0,1,kk
1,0,0,0,0,1,0,0,0,0,0,10,2,0,1,1,0,26.0,4.0,1,kk
2,1,1,1,0,0,0,1,0,0,0,13,0,1,0,1,1,5.6,3.79,5,kk
0,0,1,1,0,0,0,0,0,0,0,7,0,1,0,0,0,9.0,4.06,2,kk
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3.0,6.67,1,kk
0,0,0,1,1,0,0,0,0,0,0,4,0,1,0,0,1,6.0,5.58,2,kk
2,0,1,2,0,0,1,0,0,0,0,8,2,1,0,1,0,13.5,3.7,2,kk
3,0,0,0,0,1,0,1,0,0,1,10,0,1,0,0,2,5.75,2.65,4,kk
0,1,0,0,2,0,0,2,0,0,1,10,0,1,0,1,2,4.6,3.65,5,kk
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3.0,2.33,2,kk
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5.0,4.0,1,kk
0,0,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,7.0,4.86,2,kk
1,1,1,0,1,0,0,0,0,0,0,6,0,0,0,0,1,9.0,4.56,2,kk
0,1,0,0,0,1,0,0,0,0,0,3,0,1,1,1,1,12.0,4.25,1,kk
0,1,0,0,0,0,0,0,0,0,0,8,4,2,0,0,1,7.33,3.86,3,kk
2,0,0,0,0,1,0,0,0,0,0,5,0,0,1,0,0,10.0,3.7,2,kk
2,0,1,0,0,0,0,1,0,0,0,13,0,0,0,0,3,3.57,4.24,7,kk
0,3,0,3,0,0,0,0,0,0,1,7,0,3,0,2,0,12.5,4.52,2,kk
2,2,0,0,0,0,0,1,0,0,0,10,1,3,0,3,1,4.67,3.32,6,kk
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6.0,4.0,1,kk
2,0,0,0,0,0,0,0,0,0,0,5,0,4,1,1,0,6.33,3.11,3,kk
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,5.0,3.2,1,kk
0,0,0,0,0,0,0,1,0,0,0,8,2,0,0,0,2,10.5,4.24,2,kk
6,0,0,2,1,0,0,0,0,0,0,7,0,4,0,0,1,8.75,2.8,4,kk
1,0,1,0,1,0,0,0,0,0,0,12,0,2,0,0,0,7.0,3.54,4,kk
3,1,0,0,0,0,0,0,0,0,0,9,1,2,0,2,1,13.5,3.07,2,kk
2,2,0,0,1,0,0,0,0,0,0,8,1,2,0,2,0,8.0,3.83,3,kk
0,0,0,0,0,0,2,1,0,0,0,8,2,0,0,0,4,5.33,5.56,3,kk
1,0,1,1,0,0,0,0,0,0,0,3,0,1,0,1,0,6.0,3.5,2,kk
1,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,8.0,3.31,2,kk
1,2,1,0,0,0,0,0,0,0,0,12,0,1,0,3,1,4.75,3.0,4,kk
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8.0,5.38,1,kk
4,1,0,0,1,0,0,1,0,0,0,10,0,2,0,2,1,6.75,3.81,4,kk
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,6.0,5.17,1,kk
2,1,0,1,2,0,0,0,0,0,0,8,1,3,0,1,1,5.8,3.48,5,kk
2,1,0,0,0,0,0,1,0,0,0,9,5,0,0,0,3,10.5,4.29,2,kk
1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,8.0,4.75,2,kk
0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,1,6.0,3.17,1,kk
0,0,0,0,0,1,0,0,0,0,0,4,0,2,0,1,0,5.5,3.45,2,kk
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3.0,4.67,1,kk
1,0,0,1,0,0,0,0,0,0,0,8,1,1,0,0,0,5.0,4.36,5,kk
0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,4.5,4.67,2,kk
1,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,1,5.67,4.24,3,kk
3,0,0,2,0,0,1,0,0,0,0,9,0,2,0,0,0,11.0,4.32,2,kk
0,0,1,1,0,0,0,0,0,0,0,8,2,1,0,0,4,6.33,3.05,3,kk
1,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,1,5.5,3.41,4,kk
4,0,0,0,0,0,0,0,0,0,0,9,0,2,0,1,0,12.5,4.36,2,kk
4,1,1,0,1,0,0,1,0,0,0,10,0,2,0,0,2,7.75,3.52,4,kk
0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4.5,3.89,2,kk
4,0,0,3,0,0,1,0,0,0,0,6,0,1,0,0,0,13.0,2.85,2,kk
1,0,1,0,0,0,0,0,0,0,0,10,0,0,0,1,1,7.33,3.59,3,kk
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6.5,3.77,2,kk
3,0,3,1,1,0,0,0,0,0,0,8,0,2,0,0,0,13.5,2.81,2,kk
3,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8.0,3.38,3,kk
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4.0,2.75,1,kk
3,0,0,1,0,0,1,0,0,0,0,10,2,0,0,0,0,10.67,3.41,3,kk
0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,7.0,4.14,2,kk
1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,6,8.5,3.82,2,kk
1,0,1,1,0,0,0,1,1,1,0,7,0,1,1,0,0,6.67,3.45,3,kk
0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,1,1,7.0,3.86,1,kk
1,1,0,0,0,0,0,0,0,0,0,6,0,1,0,1,0,9.0,4.44,1,kk
0,1,0,0,1,0,0,0,0,0,0,2,3,0,1,0,0,8.0,5.75,1,kk
1,1,0,0,0,0,0,0,0,0,0,6,0,2,0,2,0,4.33,2.69,3,kk
1,0,0,0,1,0,0,0,0,0,0,8,2,3,0,1,1,11.67,3.03,3,kk
1,0,0,1,1,0,0,0,0,0,0,6,0,1,0,0,1,6.5,4.15,2,kk
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.0,2.33,1,kk
2,1,1,3,3,0,0,0,0,0,0,8,0,0,1,0,0,10.0,3.63,3,kk
2,0,1,0,0,0,0,1,0,0,0,14,0,0,0,0,1,4.57,3.22,7,kk
0,1,1,0,1,0,0,0,0,0,0,2,0,1,0,1,0,5.0,2.8,2,kk
0,0,0,1,0,0,0,0,0,0,0,8,2,1,0,0,1,10.0,3.2,2,kk
1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,4.5,5.0,2,kk
0,0,2,1,1,0,0,0,0,0,1,8,0,2,0,0,1,8.67,3.69,3,kk
1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,13.0,3.54,1,kk
1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,7.0,3.43,2,kk
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,4.0,2.25,1,kk
0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,12.0,5.17,1,kk
1,3,1,0,0,1,0,1,0,0,0,7,0,2,0,1,2,5.5,3.27,4,kk
2,0,1,0,1,0,1,1,0,0,1,10,0,0,0,0,1,5.75,3.87,4,kk
4,0,1,1,0,0,0,1,0,0,0,8,0,0,2,1,2,9.33,3.39,3,kk
1,0,0,0,0,0,0,0,0,0,0,6,2,1,0,0,1,4.67,4.14,3,kk
1,1,0,2,0,0,0,0,0,0,0,5,3,1,1,1,0,20.0,4.55,1,kk
0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0,0,6.33,2.89,3,kk
2,0,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,10.5,4.24,2,kk
1,0,0,0,1,0,0,0,0,0,0,11,0,4,0,0,1,12.33,3.38,3,kk
0,0,0,0,0,0,0,1,0,0,0,10,1,0,0,1,2,3.8,3.37,5,kk
1,0,0,0,0,0,1,0,0,0,0,5,0,1,0,1,1,5.5,3.27,2,kk
2,0,0,0,1,0,0,0,0,0,0,4,1,1,0,0,0,8.0,3.06,2,kk
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7.0,3.71,1,kk
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4.0,6.25,1,kk
1,0,0,1,0,0,0,1,0,0,0,11,0,0,0,1,3,11.5,4.83,2,kk
0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,1,1,6.0,3.67,3,kk
4,1,0,0,1,0,0,0,0,0,0,7,2,1,1,1,1,7.75,3.39,4,kk
1,0,0,0,1,0,0,0,0,0,0,10,0,1,0,0,0,11.0,3.64,2,kk
1,3,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,8.0,4.29,3,kk
2,1,0,0,1,0,0,0,0,0,0,6,0,3,0,1,1,8.0,3.44,2,kk
0,2,0,1,2,0,0,0,0,0,0,7,2,0,1,0,2,5.33,4.19,3,kk
1,1,1,0,0,0,0,2,0,0,1,15,0,1,0,2,3,4.83,2.9,6,kk
3,0,1,0,0,0,0,0,0,0,0,4,0,3,0,0,0,9.5,3.26,2,kk
0,0,1,1,0,0,0,0,0,0,0,7,3,1,0,0,2,8.0,3.5,3,kk
0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,4.5,4.0,2,kk
3,1,0,1,0,0,1,0,0,0,0,10,2,2,0,2,0,9.0,2.86,4,kk
1,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,1,8.33,4.2,3,kk
2,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,1,6.0,3.92,2,kk
0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,6.0,5.0,1,kk
1,0,0,0,0,0,0,1,0,0,0,11,0,1,0,3,3,4.8,3.38,5,kk
0,0,0,0,0,0,0,1,0,2,0,10,1,0,0,0,1,5.0,4.7,4,kk
2,2,0,0,0,0,0,0,0,0,0,9,1,1,0,0,0,8.0,3.5,3,kk
1,0,0,0,0,1,0,0,0,0,0,8,1,1,0,0,0,7.33,3.68,3,kk
1,2,0,0,2,0,1,1,0,0,0,11,0,3,0,3,1,7.0,3.86,4,kk
1,0,0,0,0,1,0,1,0,0,0,8,0,4,0,0,1,6.5,3.19,4,kk
0,2,4,0,0,1,2,0,0,0,0,10,0,0,0,2,1,14.0,3.86,2,kk
0,0,0,1,0,0,0,0,0,0,0,4,1,1,0,0,0,9.0,3.44,1,kk
1,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,0,6.0,4.0,2,kk
2,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7.5,2.93,2,kk
1,0,0,0,0,0,0,0,0,0,0,10,1,1,0,0,0,23.0,4.78,1,kk
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6.0,5.17,1,kk
0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,4.0,3.5,2,kk
2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,10.0,2.9,1,kk
0,1,1,3,0,0,0,0,0,0,0,5,0,2,1,1,0,12.0,3.63,2,kk
0,1,1,0,0,0,0,0,0,0,0,8,0,4,0,0,2,13.0,3.92,2,kk
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,3.0,4.0,2,kk
1,0,1,0,0,0,0,0,0,0,0,10,0,1,0,0,0,14.5,3.76,2,kk
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3.0,4.17,2,kk
0,0,3,0,0,0,0,1,0,0,0,10,0,1,0,0,1,5.0,3.76,5,kk
1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6.0,4.0,1,kk
0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,6.0,6.11,3,kk
1,1,0,0,0,0,0,0,0,0,0,6,0,1,0,2,1,4.67,3.79,3,kk
0,0,0,0,1,0,0,0,0,0,0,7,0,1,0,0,0,6.33,4.37,3,kk
2,0,1,1,0,0,0,0,0,0,0,5,1,2,0,2,0,11.5,3.65,2,kk
2,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,16.0,4.63,1,kk
1,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,6.0,3.58,2,kk
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6.0,3.83,1,kk
0,0,1,0,0,0,0,0,0,0,0,4,1,2,0,1,0,8.0,3.88,2,kk
1,0,0,0,0,0,0,0,1,0,0,6,1,2,0,0,2,5.67,4.18,3,kk
2,0,1,1,0,0,0,0,0,0,0,9,2,2,0,2,2,6.5,2.92,4,kk
3,0,1,0,0,0,0,0,0,0,0,8,0,1,0,1,2,5.75,2.83,4,kk
1,1,1,0,0,0,0,0,0,0,0,6,4,2,0,2,0,9.0,3.41,3,kk
1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,7.0,2.86,1,kk
1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,8.0,3.38,1,kk
3,1,0,0,0,0,0,0,0,2,0,17,1,0,0,1,0,14.5,3.72,2,kk
1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,5.67,3.76,3,kk
1,0,0,0,1,0,1,0,1,0,0,11,0,1,0,0,1,11.0,4.77,2,kk
1,0,0,2,0,0,2,1,0,0,1,8,0,0,0,1,3,4.5,4.39,4,kk
0,1,0,0,1,0,0,0,0,0,0,8,2,0,0,1,1,7.67,3.91,3,kk
0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6.0,4.0,1,kk
2,2,0,1,0,0,0,0,0,0,0,9,3,2,0,2,1,16.5,3.24,2,kk
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6.0,3.83,1,kk
1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,4.0,2.63,2,kk
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4.0,4.5,1,kk
0,0,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,10.0,3.4,1,kk
0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.0,4.0,1,kk
1,1,0,1,0,0,0,0,0,0,0,11,2,0,0,0,1,8.67,3.54,3,kk
2,0,1,1,2,0,0,0,0,0,0,4,0,0,0,0,0,6.5,3.23,2,kk
0,0,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,4.5,3.89,2,kk
1,0,0,1,0,0,0,0,0,0,0,4,1,1,0,0,0,5.0,3.13,3,kk
0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,1,4.67,3.57,3,kk
0,0,0,0,2,0,0,1,0,0,0,8,0,1,0,0,1,5.0,4.2,4,kk
3,0,1,0,0,0,0,0,0,0,0,7,1,2,0,0,0,6.25,3.24,4,kk
1,0,1,0,0,0,0,2,0,1,0,8,1,2,0,0,3,5.2,3.12,5,kk
0,0,0,0,0,0,0,2,0,0,0,7,2,1,0,0,2,9.0,3.56,2,kk
0,0,0,0,0,0,0,2,0,0,0,11,0,0,0,0,2,3.8,4.05,5,kk
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6.0,3.33,1,kk
0,1,1,0,0,0,0,0,0,0,0,3,0,1,0,1,0,6.5,2.69,2,kk
1,1,1,0,0,1,0,0,0,0,0,5,0,1,0,1,1,5.0,3.4,2,kk
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6.0,3.83,1,kk
1,0,0,1,0,0,0,0,0,0,0,9,1,1,0,0,0,7.67,3.78,3,kk
0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,1,0,3.5,3.43,2,kk
0,0,0,1,0,0,0,0,0,0,0,7,5,0,0,0,0,9.5,5.0,2,kk
2,0,0,1,0,0,0,1,0,0,0,7,0,1,1,1,1,9.67,3.76,3,kk
1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,7.0,4.43,1,kk
0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3.0,2.67,1,kk
0,1,0,0,1,0,0,0,0,0,0,5,0,0,0,1,2,7.0,3.5,2,kk
1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,8.0,2.88,1,kk
1,0,0,0,1,0,0,0,0,0,1,5,0,0,0,0,0,7.5,3.47,2,kk
0,0,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,4.0,3.5,2,kk
1,0,0,2,1,0,0,0,0,0,0,9,2,1,0,0,1,19.0,3.63,1,kk
0,1,0,1,0,0,0,0,0,0,0,5,4,0,1,1,0,7.5,3.4,2,kk
0,0,2,0,1,0,1,1,0,0,0,10,0,2,0,0,2,13.5,4.07,2,kk
1,1,0,0,0,0,0,0,0,0,0,7,1,1,0,1,1,5.25,3.43,4,kk
1,0,0,0,1,0,0,0,0,0,0,10,0,2,0,1,0,10.5,3.95,2,kk
0,1,0,0,1,0,0,0,0,0,0,6,0,3,0,2,2,8.0,4.13,2,kk
0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,1,5.5,4.18,4,kk
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,8.0,4.38,1,kk
3,0,3,0,1,0,1,0,0,0,0,7,0,0,1,0,4,13.5,3.78,2,kk
0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,5.0,5.2,1,kk
4,0,0,0,2,1,0,0,0,0,0,10,1,3,0,0,2,8.25,3.12,4,kk
3,0,0,0,1,0,0,0,0,0,0,6,0,1,0,0,0,11.5,3.26,2,kk
0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,8.0,4.38,1,kk
2,0,0,1,0,0,0,1,0,1,0,7,0,1,0,1,3,5.67,3.29,3,kk
1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,4.5,2.78,2,kk
2,1,0,0,0,0,0,0,0,0,0,12,1,2,0,0,1,10.0,3.5,3,kk
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,4.0,3.0,2,kk
1,2,0,0,0,0,0,1,0,0,0,12,0,0,0,4,2,5.75,2.91,4,kk
1,0,1,0,1,0,0,0,0,0,0,5,0,0,0,2,2,6.5,3.0,2,kk
2,0,0,0,0,0,0,2,0,1,0,14,0,1,0,1,2,6.0,4.33,4,kk
0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,8.0,4.0,1,kk
1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,11.0,4.36,1,kk
0,1,1,0,0,0,0,0,0,0,0,10,0,1,0,1,1,6.0,3.71,4,kk
1,0,0,1,0,0,0,0,0,0,0,8,3,3,0,1,1,6.75,2.89,4,kk
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,5.5,3.91,2,kk
2,0,0,0,1,1,0,1,1,0,0,10,1,0,0,0,1,6.0,4.38,4,kk
2,4,0,0,2,0,0,0,0,0,0,5,0,3,0,5,0,6.0,2.79,4,kk
2,3,0,0,0,0,0,1,0,0,1,10,0,0,1,4,4,5.4,2.7,5,kk
1,4,0,0,2,0,0,0,0,0,0,10,0,1,0,5,0,5.2,2.92,5,kk
3,0,2,2,2,0,1,0,0,0,0,8,1,2,2,2,1,16.5,3.15,2,kk
1,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,5.5,5.18,2,kk
2,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,5.33,3.75,3,kk
1,2,2,0,1,0,0,0,0,0,0,6,0,0,0,2,0,9.0,3.37,3,kk
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3.0,4.33,2,kk
1,0,1,0,0,0,1,2,0,1,0,7,1,3,0,0,1,8.33,4.44,3,kk
0,0,0,1,0,0,0,0,0,0,0,5,2,1,0,0,0,4.67,3.07,3,kk
2,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,10.0,3.4,1,kk
0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,4.5,3.22,2,kk
2,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0,1,16.0,3.56,1,kk
1,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,2,9.0,6.06,2,kk
1,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,7.5,5.13,2,kk
0,0,1,0,0,0,0,0,0,0,0,10,0,0,1,1,0,5.25,3.19,4,kk
0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,7.0,4.29,1,kk
2,0,0,1,0,0,0,0,0,0,1,8,0,4,0,2,0,11.0,3.95,2,kk
1,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,11.0,3.82,1,kk
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6.0,5.67,1,kk
1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,1,5.0,4.1,2,kk
0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,2,9.33,3.21,3,kk
0,0,0,1,0,0,1,0,0,0,0,5,0,0,0,0,0,15.0,5.4,1,kk
1,0,0,0,0,0,1,0,0,0,0,9,1,3,0,0,1,4.5,4.67,4,kk
3,0,0,2,1,0,0,0,0,0,0,3,2,3,0,1,0,10.5,3.29,2,kk
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4.0,5.5,1,kk
1,1,0,1,0,0,0,1,0,0,0,13,0,1,0,2,1,4.8,3.75,5,kk
2,0,0,1,0,0,0,1,0,0,2,8,1,2,1,0,1,6.5,3.27,4,kk
0,0,0,2,0,0,0,1,1,1,0,8,0,3,0,1,0,5.67,3.88,3,kk
0,2,0,0,0,3,0,0,0,0,0,1,3,2,1,0,0,18.0,3.5,1,kk
1,1,0,0,0,0,0,0,0,0,0,8,0,2,0,1,0,6.33,4.16,3,kk
0,0,0,1,0,0,0,0,0,0,0,3,5,1,0,0,0,8.0,3.56,2,kk
0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,5.0,3.87,3,kk
0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,7.0,3.86,1,kk
0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,9.0,3.89,1,kk
0,0,0,1,0,0,0,0,0,0,0,3,0,2,0,0,1,10.0,2.8,1,kk
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,4,5.0,3.6,2,kk
0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,3,0,3.67,2.91,3,kk
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,3.0,3.5,2,kk
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,9.0,3.44,1,kk
1,1,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,10.0,4.6,1,kk
5,0,0,0,0,1,0,0,0,0,0,12,0,2,0,0,0,10.33,3.48,3,kk
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6.0,2.5,1,kk
0,0,0,0,0,0,0,0,0,0,0,5,2,1,0,0,1,5.67,3.59,3,kk
1,1,0,0,1,0,0,1,0,0,0,10,0,1,0,1,1,7.0,4.24,3,kk
0,0,0,0,1,0,0,1,0,0,0,10,0,0,0,0,1,4.75,5.05,4,kk
2,0,1,0,0,0,0,0,0,0,0,9,0,2,0,1,3,7.0,3.89,4,kk
1,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,0,8.0,3.38,2,kk
0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,7.0,4.71,1,kk
1,0,0,1,0,0,0,0,0,0,0,7,3,1,0,0,0,8.5,4.0,2,kk
0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,7.0,3.86,2,kk
2,1,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,9.0,3.22,2,kk
3,1,1,0,0,0,0,0,0,0,0,10,0,1,0,1,0,8.67,4.31,3,kk
0,1,1,0,0,0,0,1,0,0,0,8,0,2,1,1,3,6.5,3.46,4,kk
1,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,6.0,5.0,2,kk
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,6.0,11.67,1,kk
2,2,0,0,0,0,0,0,1,0,0,7,0,1,0,1,0,7.5,3.87,2,kk
2,2,0,0,0,0,0,0,0,0,0,5,0,2,0,1,0,9.5,3.42,2,kk
0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,5.0,3.33,3,kk
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.0,3.4,1,kk
3,0,1,2,0,0,2,0,0,0,0,7,0,1,0,0,0,25.0,3.8,1,kk
0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,5.0,4.6,1,kk
2,1,1,0,1,0,1,0,0,0,1,10,3,1,0,1,4,7.5,2.53,4,kk
1,1,0,0,1,0,0,0,0,0,0,4,0,0,0,1,1,6.5,2.85,2,kk
0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,2,12.0,3.83,1,kk
1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,9.0,3.89,1,kk
0,0,0,0,1,0,0,0,0,0,0,9,0,1,0,0,1,14.0,6.5,1,kk
2,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,1,6.0,3.17,2,kk
1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,9.0,4.11,1,kk
0,0,1,0,1,0,0,0,0,0,0,3,0,1,0,1,0,4.5,3.11,2,kk
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3.0,5.67,1,kk
1,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,1,4.5,4.94,4,kk
1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,6.0,5.33,1,kk
3,1,0,2,0,0,0,1,0,0,1,7,1,2,0,1,1,6.5,3.73,4,kk
0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,6,5.0,2.53,3,kk
3,0,0,1,4,0,1,0,0,0,0,7,0,1,1,0,0,22.0,3.23,1,kk
