@relation tweets

@attribute fppronouns numeric
@attribute sppronouns numeric
@attribute tppronouns numeric
@attribute coordconjs numeric
@attribute ptverbs numeric
@attribute ftverbs numeric
@attribute commas numeric
@attribute colons numeric
@attribute dashes numeric
@attribute parentheses numeric
@attribute ellipses numeric
@attribute cmnnouns numeric
@attribute propnouns numeric
@attribute adverbs numeric
@attribute whwords numeric
@attribute slang numeric
@attribute uppercase numeric
@attribute avgsentence numeric
@attribute avgtoken numeric
@attribute numsentence numeric
@attribute classname string


@data
0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,10.0,4.1,1,cbc
0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,12.0,3.0,1,cbc
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6.0,3.17,2,cbc
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,7.0,5.86,1,cbc
0,0,0,1,0,0,0,0,0,0,0,6,1,1,0,0,1,8.5,3.88,2,cbc
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,4.0,3.38,2,cbc
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,6.0,6.17,1,cbc
0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,10.0,4.1,1,cbc
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8.0,5.13,1,cbc
0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,1,7.0,5.0,1,cbc
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6.0,5.17,1,cbc
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,8.0,5.38,1,cbc
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,6.0,5.67,1,cbc
0,0,0,0,0,1,1,0,0,0,0,3,1,0,0,0,0,10.0,4.3,1,cbc
0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,8.0,4.5,1,cbc
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9.0,4.0,1,cbc
0,0,0,0,0,1,1,1,0,0,0,6,2,1,0,0,0,8.0,4.75,2,cbc
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8.0,4.5,1,cbc
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,7.0,4.0,1,cbc
0,0,0,0,1,0,1,0,0,0,0,2,1,0,0,0,0,8.0,5.38,1,cbc
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.0,5.0,1,cbc
0,0,0,0,0,0,0,1,0,0,0,4,2,2,0,0,2,7.0,3.71,2,cbc
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8.0,4.88,1,cbc
0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,4.5,3.22,2,cbc
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,9.0,4.78,1,cbc
0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,7.0,4.14,1,cbc
0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,9.0,5.56,1,cbc
0,0,0,0,0,0,0,0,1,0,0,8,3,0,0,0,0,21.0,4.86,1,cbc
0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,10.0,4.4,1,cbc
0,0,0,0,0,0,0,0,1,0,0,6,2,0,0,0,0,13.0,6.54,1,cbc
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,10.0,5.0,1,cbc
0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,7.0,6.71,1,cbc
0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,3.5,4.57,2,cbc
0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,8.0,4.75,1,cbc
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8.0,5.38,1,cbc
0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,8.0,5.25,1,cbc
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,8.0,5.63,1,cbc
0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,9.0,4.67,1,cbc
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8.0,3.63,1,cbc
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,7.0,5.29,1,cbc
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8.0,5.38,1,cbc
0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,2,7.0,5.71,1,cbc
0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,3.67,2.73,3,cbc
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7.0,5.71,1,cbc
0,0,0,0,1,0,1,0,0,0,0,7,0,0,0,0,1,10.0,4.8,1,cbc
0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0,1,4.5,3.89,2,cbc
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9.0,6.0,1,cbc
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7.0,6.43,1,cbc
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,5.0,2.9,2,cbc
0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,9.0,3.78,1,cbc
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7.0,5.29,1,cbc
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.0,2.7,2,cbc
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9.0,4.33,1,cbc
0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,5.0,3.9,2,cbc
0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,9.0,3.44,1,cbc
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7.0,5.71,1,cbc
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7.0,7.14,1,cbc
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4.0,4.13,2,cbc
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10.0,5.1,1,cbc
