@relation tweets

@attribute fppronouns numeric
@attribute sppronouns numeric
@attribute tppronouns numeric
@attribute coordconjs numeric
@attribute ptverbs numeric
@attribute ftverbs numeric
@attribute commas numeric
@attribute colons numeric
@attribute dashes numeric
@attribute parentheses numeric
@attribute ellipses numeric
@attribute cmnnouns numeric
@attribute propnouns numeric
@attribute adverbs numeric
@attribute whwords numeric
@attribute slang numeric
@attribute uppercase numeric
@attribute avgsentence numeric
@attribute avgtoken numeric
@attribute numsentence numeric
@attribute class {pop,news}


@data
2,1,0,0,0,0,0,0,1,0,0,5,0,1,0,1,0,4.33,3.38,3,pop
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,8.0,4.0,1,pop
1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9.0,2.94,2,pop
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3.0,5.33,1,pop
1,1,1,0,0,0,0,0,1,0,2,6,0,1,0,0,4,3.83,3.52,6,pop
2,0,0,2,0,0,0,0,0,0,0,11,0,0,0,0,1,8.0,4.54,3,pop
0,2,1,1,0,0,1,2,0,1,0,12,0,1,1,1,1,4.33,3.35,6,pop
0,0,3,1,2,0,1,0,0,0,0,6,1,1,1,0,0,7.67,3.91,3,pop
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,3.0,4.0,1,pop
0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,2,6.0,3.42,2,pop
1,0,1,1,1,0,0,0,0,0,0,8,0,0,0,0,1,16.0,4.13,1,pop
2,2,0,0,2,0,0,0,0,0,0,11,0,0,0,0,2,11.0,3.36,2,pop
1,2,0,0,0,0,0,1,0,1,0,7,0,0,0,1,0,7.5,3.2,2,pop
0,0,1,1,0,1,0,0,0,0,0,6,0,0,0,0,0,9.5,5.05,2,pop
2,1,0,0,0,0,0,0,0,0,1,14,0,1,0,1,0,6.2,3.19,5,pop
0,0,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4.33,3.08,3,pop
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3.0,3.5,2,pop
0,2,0,0,0,1,0,0,0,0,0,6,3,0,0,0,1,6.67,3.85,3,pop
1,0,3,0,1,0,1,0,0,0,0,5,1,1,1,0,0,25.0,4.48,1,pop
1,1,0,0,0,1,0,0,1,0,0,5,1,0,0,0,0,5.67,4.53,3,pop
0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,8.0,5.75,1,pop
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4.0,4.25,1,pop
3,2,0,0,2,0,0,0,0,0,0,7,0,1,0,2,1,8.67,3.38,3,pop
3,4,0,1,1,1,0,0,0,0,0,8,0,2,0,3,1,11.0,3.21,3,pop
1,0,1,1,0,0,0,0,0,0,0,10,1,1,0,0,7,13.5,4.04,2,pop
1,2,0,0,0,1,1,0,0,0,0,6,1,0,0,0,0,15.0,4.07,1,pop
2,0,0,0,0,0,0,0,2,0,0,8,0,1,0,0,1,7.0,4.71,2,pop
1,0,0,2,0,0,0,0,0,0,0,3,0,2,0,0,0,8.5,4.06,2,pop
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,1.5,1,pop
0,1,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,11.0,4.91,1,pop
1,1,0,0,0,0,0,1,0,1,0,3,1,0,0,0,0,10.0,4.5,1,pop
0,1,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,7.33,4.36,3,pop
1,0,1,0,1,0,0,0,0,0,0,5,3,0,0,1,0,5.67,3.12,3,pop
1,0,2,1,1,0,1,0,1,0,0,10,0,0,0,0,0,9.0,3.7,3,pop
0,2,0,1,0,0,0,0,0,0,0,5,1,0,0,1,2,9.5,4.37,2,pop
0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,19.0,3.89,1,pop
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5.0,3.4,1,pop
0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,7.0,5.86,1,pop
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5.0,3.3,2,pop
0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,2,8.67,4.04,3,pop
0,0,0,0,0,0,0,0,1,0,0,10,1,1,0,0,5,24.0,3.83,1,pop
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4.0,2.5,1,pop
1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6.0,2.5,1,pop
1,0,0,0,0,0,0,0,1,0,0,7,2,0,1,0,0,23.0,4.0,1,pop
1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,7.0,2.43,1,pop
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,3.0,1,pop
1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4.33,3.54,3,pop
0,0,4,1,2,0,0,1,0,0,0,10,0,0,0,0,2,26.0,3.54,1,pop
1,0,1,1,0,0,0,0,0,0,0,4,1,0,0,0,0,14.0,4.86,1,pop
0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,1,13.0,4.77,1,pop
1,1,0,1,0,0,0,0,0,0,0,10,1,1,0,1,1,4.2,3.48,5,pop
0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,15.0,4.53,1,pop
1,0,4,2,0,0,4,1,0,1,0,5,0,3,1,0,2,25.0,3.56,1,pop
1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,7.0,4.86,1,pop
0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,4,7.0,4.71,2,pop
1,0,0,0,0,0,0,1,0,1,0,5,0,2,0,0,1,7.5,4.0,2,pop
1,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,10,7.0,4.71,2,pop
1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,7.5,3.8,2,pop
2,1,0,2,0,0,0,0,0,0,0,8,0,0,0,0,2,8.67,3.15,3,pop
2,0,1,3,2,0,0,0,0,0,0,7,0,3,0,0,0,26.0,4.04,1,pop
0,0,1,0,0,0,0,0,0,0,0,9,0,1,1,0,0,21.0,5.38,1,pop
1,3,0,2,1,0,0,0,1,0,0,10,3,2,0,0,1,10.0,3.77,4,pop
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0,3.5,1,pop
1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,12.0,4.0,1,pop
1,0,0,1,1,0,1,0,0,0,0,13,0,0,0,1,9,7.0,3.36,4,pop
0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,3.5,5.57,2,pop
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0,4.5,1,pop
0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,1,4.0,3.75,3,pop
0,0,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0,3.25,5.23,4,pop
0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,6.0,4.5,1,pop
3,0,2,0,0,0,0,0,0,0,0,7,0,1,0,0,0,7.33,3.41,3,pop
0,0,1,2,1,0,0,0,0,0,0,7,1,1,0,0,0,7.25,3.31,4,pop
0,0,1,2,0,0,0,0,0,0,0,7,0,2,0,0,2,8.33,4.44,3,pop
0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,1,5.0,4.6,1,pop
0,0,0,1,0,0,0,2,0,1,0,7,0,0,0,0,0,14.0,4.86,1,pop
0,0,1,1,0,0,0,0,0,0,0,12,0,1,0,0,5,9.33,3.86,3,pop
0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,5.2,3.77,5,pop
1,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,9,15.0,5.33,1,pop
0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,4.0,4.63,2,pop
1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,11.0,4.18,2,pop
0,0,0,1,0,0,1,0,0,0,0,16,2,1,0,0,20,8.67,3.77,3,pop
1,1,0,0,0,0,0,0,0,0,0,7,0,1,1,1,0,8.33,3.68,3,pop
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5.0,8.2,1,pop
2,0,0,0,0,0,1,1,0,0,0,6,1,1,0,0,0,7.0,4.79,2,pop
0,2,1,1,1,0,2,0,0,0,0,5,1,0,0,0,0,9.0,3.56,2,pop
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,3.25,1,pop
1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,8.0,2.75,1,pop
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,4.5,1,pop
0,2,0,1,0,0,0,0,0,0,0,9,0,2,0,1,1,8.67,4.23,3,pop
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.0,7.33,1,pop
2,1,0,1,0,1,0,0,0,0,0,7,1,2,0,0,0,6.0,4.0,4,pop
2,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1,7.5,5.87,2,pop
1,2,1,0,0,0,0,0,0,0,0,7,1,1,0,0,5,3.6,4.61,5,pop
0,0,1,1,0,0,2,0,0,0,0,7,2,0,0,0,0,5.67,4.88,3,pop
0,0,1,1,0,0,0,1,0,0,0,6,0,0,1,0,1,13.0,6.0,1,pop
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0.0,1,pop
0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,4.0,2.5,1,pop
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.0,3.5,2,pop
0,0,0,1,0,0,2,0,0,0,0,11,1,1,0,0,2,8.0,4.5,3,pop
0,0,1,0,0,0,0,0,0,2,0,5,0,0,0,0,1,6.5,3.54,2,pop
2,3,0,0,0,0,0,1,1,0,0,18,2,0,0,2,13,5.8,3.0,5,pop
2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6.0,4.42,2,pop
0,0,0,0,0,0,0,0,2,0,0,6,1,0,0,0,6,11.0,5.0,1,pop
0,1,0,0,0,0,0,0,1,0,0,4,1,0,0,1,0,5.0,3.6,2,pop
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0.0,1,pop
1,1,0,2,0,0,0,0,0,0,0,6,0,2,0,1,0,8.67,4.38,3,pop
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3.5,5.57,2,pop
0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,4.0,6.5,1,pop
0,1,0,0,1,0,0,1,0,1,0,6,0,0,0,0,1,6.5,5.62,2,pop
2,0,1,0,2,0,0,1,0,2,0,11,2,1,1,0,3,5.8,3.66,5,pop
0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,2.0,2.75,2,pop
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2.0,5.0,1,pop
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,6.0,5.0,1,pop
0,1,0,0,1,0,0,0,0,0,1,12,1,1,0,1,6,4.17,3.56,6,pop
1,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,1,7.5,5.4,2,pop
0,0,0,1,1,0,0,0,0,0,0,5,0,0,0,0,4,5.5,5.73,2,pop
0,1,1,0,0,0,0,1,0,1,1,5,0,1,1,1,0,8.5,4.06,2,pop
0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,8.5,4.65,2,pop
0,0,1,0,0,0,0,1,0,1,0,4,0,0,1,0,0,11.0,3.91,1,pop
2,0,0,1,0,1,0,0,0,2,0,7,0,0,1,0,0,22.0,3.32,1,pop
0,0,1,0,0,1,0,0,0,0,0,8,0,0,0,0,3,5.67,3.82,3,pop
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,6.5,1,pop
3,0,0,1,0,0,0,1,0,1,0,9,0,3,0,0,4,6.5,3.35,4,pop
0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,5,6.0,3.83,2,pop
1,0,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,5.0,3.67,3,pop
0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,6,4.5,3.78,2,pop
0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4.0,4.33,3,pop
0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,7.0,4.14,2,pop
1,1,1,1,1,1,1,0,0,0,0,8,0,1,0,0,0,12.5,3.48,2,pop
0,2,0,0,0,0,0,2,0,0,0,8,0,0,0,0,1,5.5,3.09,2,pop
0,1,1,0,0,0,1,2,0,2,0,6,0,3,0,0,0,19.0,3.89,1,pop
1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,9.0,3.22,1,pop
0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,6.0,4.28,3,pop
3,0,0,0,0,1,1,0,0,0,0,8,0,2,0,1,1,9.33,3.11,3,pop
1,0,0,0,0,0,0,0,0,0,0,7,0,1,0,1,0,17.0,4.71,1,pop
3,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0,4,7.25,3.62,4,pop
1,0,2,1,1,0,0,1,0,0,0,5,0,1,0,1,0,7.5,3.07,2,pop
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3.5,4.29,2,pop
1,2,1,0,0,0,0,0,0,0,1,12,1,0,0,1,3,4.14,3.38,7,pop
1,0,1,0,0,1,0,0,1,0,0,7,2,3,0,0,1,13.5,3.33,2,pop
0,0,1,0,1,0,0,0,0,0,1,2,0,0,0,0,0,5.0,2.2,2,pop
2,1,1,0,1,0,0,2,0,0,0,21,1,1,0,4,4,7.5,3.33,4,pop
1,0,0,0,1,0,0,0,2,0,0,6,0,0,0,0,0,7.5,4.4,2,pop
1,0,0,1,0,0,0,0,0,1,1,7,0,1,0,0,0,7.0,4.33,3,pop
0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,3,3.0,3.42,4,pop
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,4.0,4.0,2,pop
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,3.0,1,pop
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.0,6.75,1,pop
0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,2,1,10.0,3.7,1,pop
0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,3.5,4.0,2,pop
1,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,4.0,4.25,2,pop
1,0,1,0,1,0,0,0,0,0,0,5,0,1,1,0,1,6.5,3.92,2,pop
1,0,2,1,1,0,0,0,1,0,1,6,0,0,0,0,2,6.67,3.9,3,pop
1,0,2,2,0,1,0,0,0,0,0,9,0,2,1,0,1,15.0,3.67,2,pop
3,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,3,7.0,3.36,2,pop
0,1,0,0,0,0,0,2,1,1,0,4,0,0,0,0,0,5.5,5.91,2,pop
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8.0,6.38,1,pop
0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,4.5,4.33,2,pop
1,0,0,0,0,0,0,2,0,2,0,5,0,0,0,0,1,3.75,2.73,4,pop
1,1,0,1,0,1,0,0,0,0,0,6,0,1,0,0,0,10.5,5.05,2,pop
0,0,0,1,0,0,0,1,1,0,0,8,0,0,0,0,1,9.0,4.94,2,pop
0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,1,0,7.0,5.0,2,pop
0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,2,8.0,5.0,2,pop
0,0,0,0,1,0,0,0,0,0,0,6,0,1,0,0,0,14.0,4.71,1,pop
0,0,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,5.5,4.55,2,pop
3,1,0,1,1,1,0,1,0,0,0,10,0,1,0,1,0,5.75,3.04,4,pop
2,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,2,23.0,4.13,1,pop
1,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,4.0,3.42,3,pop
0,0,0,1,0,0,0,1,0,0,0,10,0,0,0,0,1,7.0,4.29,2,pop
0,0,3,0,0,0,0,0,1,0,0,7,0,0,0,0,1,7.67,3.74,3,pop
0,3,0,2,0,0,0,0,0,0,0,12,0,0,0,3,0,6.25,3.24,4,pop
1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4.5,3.22,2,pop
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3.5,3.57,2,pop
2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,7.0,3.29,1,pop
0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,7.5,3.13,2,pop
0,0,1,0,0,0,0,0,0,0,2,9,0,1,0,0,1,4.67,3.0,6,pop
0,1,0,0,0,0,0,1,0,0,0,10,0,2,0,0,5,9.5,3.74,2,pop
2,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,2,17.0,4.06,1,pop
1,0,0,0,0,0,0,0,0,0,1,7,0,1,0,0,0,6.33,3.68,3,pop
2,0,0,0,0,0,0,0,0,0,0,4,0,2,0,1,3,6.5,3.69,2,pop
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.0,6.33,1,pop
0,0,1,0,0,0,0,1,0,0,0,8,1,1,0,1,1,7.67,3.7,3,pop
3,2,0,0,0,0,0,0,0,0,2,6,4,3,1,2,0,9.33,2.79,3,pop
2,0,0,1,0,0,2,1,0,1,0,8,0,0,0,0,2,10.5,4.1,2,pop
0,3,0,0,0,0,1,0,0,0,0,4,0,3,1,0,5,7.0,4.38,3,pop
1,3,0,0,0,0,0,0,0,0,0,9,1,0,0,0,12,5.33,3.25,3,pop
1,0,0,1,1,0,2,0,0,0,0,11,3,1,0,0,0,12.5,4.48,2,pop
3,0,1,0,0,0,0,0,0,0,1,8,0,2,0,0,13,4.2,2.95,5,pop
0,0,1,0,0,0,0,0,0,0,1,6,0,0,0,0,0,16.0,3.88,1,pop
0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,6.0,4.33,1,pop
1,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,5.5,3.36,2,pop
0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,1,1,4.25,3.71,4,pop
1,1,0,0,0,0,1,0,0,0,0,6,0,0,1,1,1,9.0,3.56,1,pop
1,0,0,1,0,0,0,1,0,0,0,9,2,0,0,0,2,8.67,3.85,3,pop
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,3.0,7.33,1,pop
1,0,1,0,0,1,0,1,0,0,0,9,1,1,0,0,2,5.5,3.64,4,pop
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3.0,3.67,2,pop
1,1,1,0,0,1,0,0,0,0,0,9,0,2,0,0,5,11.5,4.3,2,pop
0,1,1,1,0,0,2,1,0,1,0,7,0,1,0,1,16,9.67,3.48,3,pop
1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8.0,3.63,1,pop
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,8.5,1,pop
1,0,0,0,2,0,0,0,0,0,1,5,2,1,0,0,2,5.0,3.27,3,pop
1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,6.0,2.33,1,pop
1,3,0,1,0,0,0,1,0,0,0,15,1,1,0,3,2,5.33,3.31,6,pop
6,0,0,1,1,0,0,0,0,0,0,11,0,0,0,0,1,8.25,3.24,4,pop
0,1,1,0,0,0,0,1,0,1,0,3,0,1,0,0,1,4.0,3.25,2,pop
1,2,0,1,0,0,0,0,0,0,0,13,2,0,1,2,2,9.67,3.72,3,pop
0,1,2,0,1,0,1,1,0,0,0,5,0,1,0,0,1,6.67,3.45,3,pop
1,1,2,0,0,0,1,0,0,0,0,8,0,3,0,0,0,9.33,3.71,3,pop
2,0,0,0,0,0,0,1,0,1,0,6,0,0,0,1,3,5.33,3.5,3,pop
2,0,0,1,0,1,0,0,0,0,0,4,0,1,0,0,1,15.0,3.27,1,pop
0,3,0,0,0,0,0,0,1,0,0,7,0,0,0,2,0,7.5,3.13,2,pop
0,1,0,1,0,0,0,1,0,0,0,8,0,1,0,0,1,6.33,4.05,3,pop
0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,7.0,4.86,1,pop
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,3.0,3.89,3,pop
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6.0,3.67,1,pop
2,0,3,0,2,0,0,0,0,0,0,12,0,1,0,0,2,8.5,2.97,4,pop
0,0,0,1,0,0,0,1,0,0,1,9,1,0,0,0,2,5.75,3.87,4,pop
0,0,0,0,0,0,0,1,0,2,1,5,0,1,0,0,4,3.67,2.82,3,pop
0,1,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,17.0,2.88,1,pop
2,1,0,0,0,0,0,0,0,0,1,10,1,0,0,0,12,7.5,3.6,4,pop
1,0,0,1,0,0,0,0,0,0,1,10,0,0,0,0,0,8.5,4.88,2,pop
6,0,0,1,0,0,0,0,0,0,0,7,1,3,0,1,2,6.25,3.88,4,pop
0,0,1,0,1,0,0,0,0,0,0,7,0,0,0,0,0,7.5,4.2,2,pop
0,1,0,1,0,0,2,0,0,0,0,9,1,1,0,1,1,7.33,5.05,3,pop
0,1,1,0,0,0,0,2,0,0,0,14,1,1,0,1,5,4.5,3.85,6,pop
1,0,2,0,3,0,0,0,0,2,0,7,0,1,1,0,1,29.0,3.72,1,pop
0,1,0,0,0,0,0,0,0,0,0,9,0,1,0,1,1,6.33,4.53,3,pop
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2.0,4.5,2,pop
1,1,0,0,1,0,0,0,0,0,0,3,1,0,0,0,2,11.5,3.43,2,pop
2,0,1,0,0,0,1,0,0,0,0,9,1,0,0,0,2,9.0,3.59,3,pop
2,0,0,0,1,0,1,0,0,0,2,11,0,1,0,0,1,5.0,2.64,5,pop
0,1,0,0,0,0,0,0,0,0,0,12,1,0,0,1,3,7.5,7.4,2,pop
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.0,9.0,1,pop
0,0,1,0,0,0,0,1,0,0,0,8,0,0,0,0,3,3.75,4.8,4,pop
2,1,0,0,0,0,0,1,0,0,0,9,0,0,0,0,1,6.0,3.67,3,pop
3,1,0,1,1,1,1,0,1,0,2,14,1,1,0,0,0,7.5,3.7,4,pop
3,0,1,0,0,0,0,1,0,0,1,9,1,2,0,0,3,8.0,3.22,4,pop
2,0,0,0,1,0,0,1,0,0,2,11,0,0,0,0,1,4.0,3.18,7,pop
1,2,1,0,0,0,0,1,1,0,0,14,1,2,0,0,2,8.5,3.74,4,pop
0,1,0,1,1,0,1,0,0,0,0,8,2,0,0,0,2,9.5,4.42,2,pop
2,1,1,2,1,0,0,0,0,0,1,5,0,1,0,0,0,13.5,3.81,2,pop
1,0,1,0,1,0,1,0,0,0,0,4,0,0,0,0,0,4.5,3.89,2,pop
0,0,1,0,1,0,0,2,0,0,1,8,0,0,0,0,1,4.0,3.5,4,pop
0,0,1,0,0,0,0,2,0,0,0,9,2,1,0,0,2,8.0,3.83,3,pop
0,2,0,0,1,0,0,1,0,0,0,7,0,0,1,2,1,6.0,3.28,3,pop
0,0,1,0,0,0,0,2,0,0,0,9,6,0,0,0,0,6.5,3.58,4,pop
2,0,0,1,0,0,2,0,0,0,0,11,0,5,0,1,4,7.75,3.32,4,pop
1,0,1,0,1,0,1,1,0,0,0,12,0,2,0,0,6,4.6,3.74,5,pop
0,0,0,2,0,0,1,1,1,0,0,11,0,1,0,0,2,6.33,4.58,3,pop
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5.0,2.6,1,pop
0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,10.0,3.8,2,pop
2,0,2,2,1,0,0,0,0,0,0,8,0,3,0,0,1,11.33,3.09,3,pop
2,3,0,0,0,0,1,0,0,0,1,8,0,2,0,0,1,7.0,3.21,4,pop
2,2,0,0,0,0,0,1,0,0,0,7,0,0,0,0,1,4.33,3.15,3,pop
1,2,1,0,2,0,0,1,1,0,0,18,0,0,0,0,2,8.4,3.79,5,pop
1,2,0,0,1,0,0,2,0,1,0,10,0,0,0,0,1,8.33,3.96,3,pop
1,0,1,0,1,0,2,0,0,0,0,12,0,5,1,1,1,10.33,3.42,3,pop
0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,4.0,5.0,2,pop
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,2.33,1,pop
4,1,0,0,1,0,0,1,0,1,4,11,1,1,0,1,1,7.5,3.03,4,pop
1,0,0,0,0,0,0,1,0,0,1,9,0,0,1,0,1,6.25,3.56,4,pop
3,1,1,0,0,0,0,0,0,0,0,6,1,0,0,0,11,6.0,3.06,3,pop
0,0,0,0,0,0,1,1,1,0,0,11,0,1,0,1,1,4.5,3.41,6,pop
0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,5.0,2.8,1,pop
1,0,2,2,0,0,1,0,0,0,0,15,1,0,1,0,7,33.0,3.12,1,pop
1,1,0,0,0,0,0,1,0,0,0,11,0,1,0,0,1,7.0,3.93,4,pop
1,0,1,0,1,0,0,1,0,0,0,6,0,1,0,0,6,4.33,3.38,3,pop
3,1,2,0,0,0,0,1,0,0,1,11,0,1,0,1,1,7.25,3.76,4,pop
0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,1,2.75,4.45,4,pop
0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,3,4.0,3.5,1,pop
0,0,1,1,0,0,1,0,0,2,0,10,3,0,0,0,4,5.0,3.4,6,pop
0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,4.5,4.33,2,pop
1,0,1,1,1,0,0,0,0,0,0,9,1,0,0,0,3,11.5,4.3,2,pop
0,0,1,2,0,0,0,1,0,0,0,5,0,2,0,0,4,5.0,3.13,3,pop
1,1,0,0,0,0,1,1,0,0,0,9,1,0,0,1,0,9.5,5.05,2,pop
1,0,1,1,0,0,2,1,0,0,1,11,1,1,0,1,1,8.33,3.28,3,pop
1,0,0,0,0,1,0,1,0,0,0,8,2,2,0,0,4,5.5,5.0,4,pop
3,0,0,2,0,0,1,0,0,0,0,14,1,0,0,0,1,15.0,3.57,2,pop
0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,2.67,5.5,3,pop
0,1,1,0,0,0,1,0,0,0,0,3,1,0,0,0,0,9.0,4.11,1,pop
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7.0,2.57,1,pop
0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,8.0,4.25,1,pop
1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,7.0,3.86,1,pop
1,0,0,0,0,0,0,1,0,1,1,12,4,0,0,0,1,13.0,4.15,2,pop
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,6.0,5.0,1,pop
3,1,1,2,0,1,1,0,0,0,0,9,0,0,0,0,0,13.0,3.92,2,pop
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2.0,3.25,2,pop
1,1,0,0,1,0,0,0,0,0,0,4,0,2,0,0,0,9.0,4.0,2,pop
0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,0,2,7.0,6.71,1,pop
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,2.75,1,pop
0,0,0,0,0,0,1,1,0,0,1,5,0,0,0,0,1,3.67,2.91,3,pop
