@relation tweets-weka.filters.unsupervised.attribute.StringToNominal-Rlast

@attribute fppronouns numeric
@attribute sppronouns numeric
@attribute tppronouns numeric
@attribute coordconjs numeric
@attribute ptverbs numeric
@attribute ftverbs numeric
@attribute commas numeric
@attribute colons numeric
@attribute dashes numeric
@attribute parentheses numeric
@attribute ellipses numeric
@attribute cmnnouns numeric
@attribute propnouns numeric
@attribute adverbs numeric
@attribute whwords numeric
@attribute slang numeric
@attribute uppercase numeric
@attribute avgsentence numeric
@attribute avgtoken numeric
@attribute numsentence numeric
@attribute classname {bs,jb,kp,lgg,rih,ts}

@data
3,1,1,0,2,0,1,1,1,0,0,21,2,3,1,2,1,10,2.97,6,lgg
2,0,0,2,0,0,1,0,0,0,0,11,0,0,0,0,0,9.33,3.29,3,lgg
0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,4.67,3.5,3,lgg
0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,6,8,5,1,lgg
1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4.5,3.22,2,lgg
2,0,0,0,0,0,0,0,0,0,0,6,2,2,0,2,1,10.5,3.57,2,lgg
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5.5,1,lgg
0,0,0,1,0,1,1,0,0,0,0,3,1,0,0,1,0,8.5,4.29,2,lgg
0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,1,6.5,5.31,2,lgg
2,1,0,1,0,0,1,0,0,0,0,11,0,1,1,2,0,11.33,3.62,3,lgg
2,1,0,0,0,0,0,1,0,1,0,6,1,2,0,0,4,5.75,2.96,4,lgg
1,1,0,0,1,1,1,0,0,0,0,10,2,0,0,1,0,10,3.67,3,lgg
1,0,0,1,0,0,0,1,0,0,0,7,1,0,0,0,0,8.5,3.47,2,lgg
0,3,1,0,0,0,0,0,0,0,0,11,0,1,0,1,0,5.8,3.79,5,lgg
2,0,0,0,0,0,2,0,0,0,0,10,2,3,0,0,0,13.5,4.07,2,lgg
5,1,0,1,0,0,4,1,1,0,0,17,0,3,0,0,0,16,3.13,3,lgg
1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,3.57,1,lgg
3,0,0,0,1,0,2,0,0,0,0,9,1,0,0,0,0,9.33,3.89,3,lgg
3,1,0,0,2,0,1,0,0,0,0,7,1,1,1,0,0,9.67,3.76,3,lgg
5,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,1,25,3.24,1,lgg
1,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,3,8,3.67,3,lgg
3,2,1,1,1,0,1,0,0,0,0,6,3,3,0,1,2,10.33,3.52,3,lgg
1,0,0,0,0,0,0,2,0,0,0,7,2,1,0,0,1,7.5,4.4,2,lgg
1,3,1,1,1,0,0,0,0,0,0,9,1,1,0,3,1,32,3.38,1,lgg
3,0,1,1,4,0,0,0,0,0,0,11,1,0,0,0,2,11,3.18,3,lgg
2,1,0,0,0,0,1,0,0,0,0,11,1,3,0,0,1,8.25,3.18,4,lgg
2,3,2,1,0,1,2,0,0,0,0,6,0,0,1,0,1,7.5,3.47,4,lgg
0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,11,4.55,1,lgg
1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,7,3.93,2,lgg
1,0,0,0,0,0,1,2,1,0,0,13,1,1,0,0,1,7.2,5.39,5,lgg
3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,6.5,3.54,2,lgg
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3.75,3.53,4,lgg
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3.33,1,lgg
5,0,0,1,1,0,3,0,0,0,0,9,2,2,0,0,0,29,3.31,1,lgg
1,1,1,0,0,0,0,1,0,0,0,8,0,1,1,0,1,9.33,3.89,3,lgg
2,2,1,0,1,0,0,0,0,0,0,12,1,2,0,1,1,5.33,3.41,6,lgg
3,1,0,2,2,0,0,0,0,0,0,6,0,2,0,0,0,7,3.19,3,lgg
0,0,3,1,0,0,0,0,0,0,0,7,0,4,0,0,0,8,4.42,3,lgg
2,0,0,0,0,0,0,0,0,0,0,9,2,1,0,0,0,9.67,3.79,3,lgg
1,1,0,0,1,0,1,0,0,0,0,8,0,1,0,2,0,10,4.05,2,lgg
1,3,1,1,0,0,0,1,1,0,0,8,1,4,1,2,0,9,4.17,4,lgg
0,0,1,1,0,1,2,0,0,0,0,2,0,2,0,0,0,11,3.36,1,lgg
0,0,0,0,0,0,0,0,1,0,0,6,0,1,0,0,0,3.25,2,4,lgg
3,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,1,8.67,3.42,3,lgg
2,0,0,0,2,0,1,0,0,0,0,9,0,0,0,0,0,27,4.19,1,lgg
0,0,1,1,0,0,2,0,0,2,0,5,0,2,1,0,2,13,4.31,2,lgg
0,3,1,0,1,0,1,0,0,0,0,6,0,2,0,1,0,5.75,2.91,4,lgg
2,0,0,0,1,0,4,0,0,0,0,9,0,3,0,0,3,15,3.53,2,lgg
5,1,0,1,1,0,3,0,0,0,0,5,3,2,1,0,0,15,3.6,2,lgg
2,1,1,1,2,0,0,1,0,0,0,6,0,1,0,0,2,10.5,3.95,2,lgg
0,0,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,7,4.64,2,lgg
1,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,11,3.73,1,lgg
0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,19,7.67,3.83,3,lgg
0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,3,4.33,1,lgg
0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,6.5,4.23,2,lgg
0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,5,10.2,1,lgg
1,1,0,1,0,0,2,0,0,0,0,10,0,0,0,0,0,7.33,5.32,3,lgg
2,1,2,1,0,1,1,3,0,0,0,6,1,2,0,0,1,8.67,2.69,3,lgg
3,0,1,0,2,0,0,0,0,0,0,12,1,2,0,0,3,10,3.6,3,lgg
2,0,0,0,0,0,1,2,0,0,0,11,1,1,0,1,0,7.25,3.79,4,lgg
5,1,0,0,1,0,1,0,0,0,0,6,0,0,0,0,0,25,3.52,1,lgg
1,0,1,1,0,1,0,0,0,0,0,10,2,0,0,0,0,9.67,3.69,3,lgg
1,1,0,0,0,0,1,0,0,0,0,6,0,1,0,0,0,9,3.94,2,lgg
0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,6,4.17,1,lgg
3,0,1,0,0,0,0,0,0,0,0,9,0,1,0,0,0,9.33,3.93,3,lgg
1,2,1,1,1,0,1,0,0,0,0,10,2,1,0,3,0,12,4.25,2,lgg
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,lgg
1,1,1,0,1,0,0,0,0,0,0,6,3,0,0,1,1,6,3.04,4,lgg
1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7,3,1,lgg
0,4,0,1,0,0,2,0,0,0,0,3,1,0,1,0,0,8.67,3.96,3,lgg
1,1,0,0,1,0,0,1,0,1,0,10,0,2,0,1,4,6.4,3.34,5,lgg
3,1,0,1,1,0,1,0,0,0,0,9,0,1,0,2,0,5.8,3.76,5,lgg
0,0,2,2,2,0,1,0,0,0,0,8,0,0,0,0,0,8,3.33,3,lgg
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,5.5,1,lgg
0,0,0,0,0,0,2,0,0,0,0,5,2,1,0,1,0,9,4.39,2,lgg
2,1,0,0,0,1,0,0,0,0,0,8,3,0,0,0,1,25,3.92,1,lgg
2,0,1,1,2,0,0,0,0,0,0,6,0,1,0,1,0,13.5,4,2,lgg
1,3,1,0,0,0,1,0,1,0,0,13,0,4,1,2,0,8.8,4.02,5,lgg
4,0,0,0,1,0,2,0,0,0,0,10,1,0,0,0,0,8.67,2.96,3,lgg
1,0,0,0,0,0,2,0,0,0,0,9,1,3,0,0,2,12.5,4.36,2,lgg
2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,14,3.82,2,lgg
3,0,1,1,1,0,2,0,0,0,0,11,0,1,0,0,0,8.25,3.21,4,lgg
0,1,0,0,0,0,1,0,0,0,0,9,0,1,0,0,2,13.5,4.26,2,lgg
4,1,3,0,1,0,4,0,0,0,0,7,0,3,1,2,0,32,3.28,1,lgg
2,0,1,1,0,0,1,2,0,0,0,11,5,2,0,0,7,7.8,2.54,5,lgg
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4.5,3.22,2,lgg
1,0,0,0,0,0,1,0,1,0,0,10,0,2,0,1,5,8.33,4.72,3,lgg
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2.5,6.4,2,lgg
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,3,1,lgg
1,0,1,1,2,0,0,0,0,0,0,12,0,2,0,0,1,7.5,3.73,4,lgg
0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,4,3,2.83,2,lgg
1,0,1,0,0,0,1,0,0,0,0,9,0,0,0,0,1,7,4,4,lgg
5,2,1,0,0,0,1,0,0,0,0,14,0,3,0,4,3,8.75,2.94,4,lgg
2,2,0,0,0,0,2,0,0,0,0,8,0,1,0,0,0,6.25,3.56,4,lgg
1,0,0,1,2,0,3,0,0,0,0,4,1,3,0,0,0,25,3.28,1,lgg
1,0,0,0,1,0,0,0,0,0,0,12,0,3,0,0,12,7,3.93,4,lgg
2,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,11,3.91,1,lgg
2,1,0,0,1,0,2,0,1,0,0,10,1,1,1,1,1,7,3.43,5,lgg
0,1,0,0,0,0,1,0,1,0,0,7,1,1,1,0,1,9.5,3.58,2,lgg
3,0,0,0,0,0,2,1,0,0,0,8,0,3,0,1,0,9,3.63,3,lgg
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,1,lgg
3,1,0,1,0,0,2,0,0,0,0,12,0,1,0,1,0,14.5,3.76,2,lgg
3,3,0,0,0,0,0,0,0,0,0,7,0,4,1,3,0,11.33,3.12,3,lgg
0,0,0,1,1,0,0,0,0,0,0,9,1,0,0,1,3,6.5,4.38,4,lgg
0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,2,10,4.6,2,lgg
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,lgg
2,0,1,0,1,0,3,0,0,0,0,10,0,0,0,0,0,13.5,3.67,2,lgg
3,0,0,0,0,0,2,0,0,0,0,10,3,0,0,0,3,13,4.31,2,lgg
2,1,0,0,0,0,1,1,0,0,0,10,0,1,1,0,1,6.5,3.23,4,lgg
1,0,1,1,0,0,1,0,0,0,0,3,0,1,0,0,0,16,2.88,1,lgg
0,1,0,0,0,0,0,0,0,0,0,5,2,1,0,0,0,6.33,4.05,3,lgg
2,1,0,1,0,0,3,0,0,0,0,13,0,0,0,0,0,7.25,3.76,4,lgg
0,0,0,0,1,0,0,0,1,0,1,6,2,1,0,0,0,8.33,4,3,lgg
2,0,0,0,0,1,3,1,0,0,0,6,3,0,0,0,1,12.5,4.32,2,lgg
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,lgg
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,4.5,1,lgg
0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,10,4.9,1,lgg
0,0,2,1,0,0,0,0,0,0,0,9,1,1,0,1,0,13,4.23,2,lgg
1,1,1,1,0,1,2,0,0,2,0,8,3,0,0,0,1,6.75,4,4,lgg
2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,7.25,3.86,4,lgg
2,0,1,2,2,0,2,0,1,2,0,16,3,0,0,0,1,15.67,3.94,3,lgg
1,1,0,1,0,0,0,0,0,0,0,8,4,1,0,0,0,6,4.75,4,lgg
0,1,0,0,1,0,2,0,0,0,0,12,0,1,0,0,5,6.25,4.56,4,lgg
2,0,1,0,1,0,2,0,0,0,0,9,0,0,0,0,1,12,3.63,2,lgg
0,1,1,0,0,0,1,0,0,0,0,5,0,1,0,0,3,18,4.39,1,lgg
2,0,2,2,1,0,3,0,0,0,0,11,1,0,0,0,0,8.67,3.96,3,lgg
1,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,6,4,1,lgg
1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,5,3.8,2,lgg
1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,3,1,1,lgg
1,0,0,1,0,1,1,0,0,0,0,6,1,2,1,0,1,13.5,4.07,2,lgg
1,0,0,0,0,0,1,1,0,0,0,8,3,1,0,0,1,6.5,3.58,4,lgg
0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,16,3.81,1,lgg
1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,3.75,1,lgg
1,0,0,0,1,0,0,0,0,0,0,9,2,0,0,0,3,7,4.04,4,lgg
0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,7,3.86,3,lgg
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,4,2.75,1,lgg
1,0,1,0,0,0,0,0,0,0,0,5,0,1,1,0,0,6.33,3.11,3,lgg
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,5.29,1,lgg
0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,4,12.5,3.84,2,lgg
1,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,11,3.91,1,lgg
0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,5,3.6,1,lgg
1,2,0,1,0,0,0,0,0,0,0,7,0,1,0,1,0,22,4.18,1,lgg
0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,4.5,4.56,2,lgg
4,2,0,0,1,0,1,0,0,0,0,6,0,2,0,3,0,28,3.71,1,lgg
0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,10,4,1,lgg
2,2,0,0,0,0,0,1,0,0,0,9,2,3,0,0,2,6.2,2.84,5,lgg
2,1,0,2,0,0,0,1,0,0,0,6,3,1,0,1,0,7.67,4,3,lgg
1,0,0,1,0,0,0,0,0,0,0,4,3,0,1,0,0,9.5,4.53,2,lgg
0,1,0,0,0,0,0,0,0,0,0,5,2,1,0,0,0,6.33,3.74,3,lgg
2,0,0,1,0,0,1,0,0,0,0,7,3,0,0,0,0,11.5,4,2,lgg
5,4,0,1,1,0,0,2,1,0,0,21,1,0,1,2,0,8.67,3.52,6,lgg
0,1,0,1,0,0,1,0,0,0,0,13,0,0,0,0,0,5.4,3.67,5,lgg
0,0,0,0,0,1,0,1,0,2,0,9,4,0,0,0,2,11,4.41,2,lgg
2,2,0,0,0,0,1,0,0,0,0,4,1,6,0,4,0,7.5,3.23,4,lgg
0,0,0,0,0,0,2,0,0,0,0,8,2,3,0,0,0,8.33,4,3,lgg
0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,3,6.33,4.11,3,lgg
5,3,0,0,1,0,5,1,1,0,0,12,0,2,0,2,0,12,3.44,4,lgg
4,0,0,0,0,0,2,0,0,0,0,12,0,0,0,0,0,14,4,2,lgg
0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,5,3.3,2,lgg
1,0,0,0,0,0,3,1,0,0,0,15,2,0,0,0,7,12,4.79,2,lgg
0,0,1,1,0,0,2,1,0,0,0,6,2,0,0,1,1,11.5,5,2,lgg
1,1,1,0,0,0,1,0,0,0,0,12,2,0,0,0,0,4,4.08,6,lgg
2,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,7,2.57,1,lgg
2,0,0,0,2,1,1,0,1,0,0,17,4,3,0,0,5,12.75,3.8,4,lgg
1,1,3,0,1,0,0,0,0,0,0,12,0,0,0,1,0,13,4.38,2,lgg
2,1,0,1,1,0,2,0,0,0,0,7,0,2,0,0,0,13.5,3.22,2,lgg
3,0,2,0,0,0,1,0,0,0,0,10,0,1,3,1,0,10.33,3.06,3,lgg
0,0,1,0,1,0,2,0,0,0,0,7,0,0,0,0,0,15,5.4,1,lgg
1,0,0,1,0,0,2,0,0,0,0,11,2,1,0,0,2,7,3.46,4,lgg
1,2,0,0,0,0,1,0,0,0,0,13,0,1,0,1,3,10.33,3.55,3,lgg
2,0,0,1,0,0,1,0,0,0,0,9,0,0,0,0,0,7.33,3.68,3,lgg
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,11.5,1,lgg
2,1,0,0,0,0,0,0,0,0,0,13,1,1,0,1,9,6,3.6,5,lgg
1,0,0,1,0,1,1,0,0,0,0,7,1,3,0,0,1,14,3.86,2,lgg
3,1,2,0,1,0,2,2,2,0,0,25,4,1,0,0,3,7.75,4.08,8,lgg
0,0,0,0,0,0,1,0,0,0,0,8,0,1,0,0,0,7.5,3.67,2,lgg
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1.5,1,lgg
1,1,0,0,0,1,0,1,0,0,0,9,3,1,0,0,7,8.67,3.88,3,lgg
1,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,3,20,4.5,1,lgg
3,1,0,0,0,0,2,0,1,0,0,13,5,1,0,0,0,11,4.5,4,lgg
0,0,0,1,0,1,0,0,0,0,0,8,2,2,0,1,0,6.75,4.22,4,lgg
0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,1,7,3.43,1,lgg
4,0,0,1,1,0,1,0,0,0,0,13,0,2,0,1,0,14.33,3.6,3,lgg
0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,3.29,1,lgg
2,1,1,1,0,0,0,0,0,0,0,8,0,0,0,1,5,8.67,4.08,3,lgg
2,1,0,1,1,0,0,0,0,0,0,4,1,0,0,0,1,8.5,2.59,2,lgg
1,0,1,0,1,0,1,1,0,0,0,6,2,2,1,1,1,8.33,3.44,3,lgg
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,7,1,lgg
2,0,1,0,2,0,1,0,0,0,0,9,2,1,0,1,0,6.2,3.48,5,lgg
1,0,0,0,2,0,2,0,0,0,0,8,2,1,0,0,0,15,3.63,2,lgg
3,2,0,0,0,0,1,0,0,0,0,14,0,1,0,0,0,10.33,3.52,3,lgg
0,1,0,0,0,0,0,0,0,0,0,7,4,0,1,0,1,9,4.26,3,lgg
3,1,1,0,0,1,0,0,0,0,0,7,1,1,0,1,6,9.67,3.79,3,lgg
2,0,0,0,0,1,0,0,0,0,0,5,3,0,0,0,1,12,3.71,2,lgg
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2.5,1,lgg
0,0,0,0,0,0,0,1,0,0,0,9,1,0,0,0,5,7.67,4.09,3,lgg
0,3,1,0,1,1,1,0,1,0,0,13,0,2,2,0,0,11.25,4.24,4,lgg
4,2,0,0,1,0,1,0,0,0,0,9,1,3,0,1,2,7.25,2.76,4,lgg
1,0,2,0,0,0,0,0,0,0,0,9,2,0,0,0,0,12,4.88,2,lgg
1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,2.75,2,lgg
3,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,12.5,4.64,2,lgg
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,6.8,1,lgg
1,0,0,1,2,0,1,0,0,0,0,5,0,0,0,0,0,4.75,4,4,lgg
2,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,1,9.67,3.83,3,lgg
0,0,0,0,0,0,0,1,0,0,0,6,1,0,0,0,1,5.33,3.88,3,lgg
1,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,17,3.82,1,lgg
1,0,0,1,0,0,0,0,0,0,0,7,4,0,0,0,0,11,4.27,2,lgg
2,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,6.5,3,2,lgg
3,5,1,1,0,0,1,0,2,0,0,18,5,0,0,0,1,8.38,3.42,8,lgg
1,1,0,2,0,0,1,0,0,0,0,9,1,1,0,0,0,7.33,4.23,3,lgg
1,3,0,2,0,0,3,0,0,0,0,6,0,3,1,1,0,9.67,3.76,3,lgg
0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,12,5.33,1,lgg
0,0,1,0,1,0,1,1,1,0,0,20,1,0,0,0,0,6.86,4.04,7,lgg
0,0,3,3,2,0,2,0,0,0,0,4,0,1,0,0,0,10.5,4.9,2,lgg
3,1,1,0,0,0,0,0,0,0,0,7,0,0,2,0,0,9.33,3.07,3,lgg
1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,5,3.2,1,lgg
3,2,0,0,0,0,2,0,0,0,0,9,0,1,0,2,1,7,3.89,4,lgg
0,0,0,0,0,0,1,1,0,0,0,4,4,0,0,0,6,12,3.83,1,lgg
0,1,0,1,0,1,0,1,0,0,0,12,0,0,0,0,0,7,3.96,4,lgg
0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,1,1,12,3.88,2,lgg
3,0,0,0,0,0,3,0,0,0,0,11,0,3,0,1,0,9.33,3.07,3,lgg
1,2,1,1,0,1,0,0,0,0,0,9,0,1,1,1,0,5.8,4.38,5,lgg
1,4,0,0,0,0,1,0,0,0,0,7,1,1,0,0,0,7,3.86,3,lgg
1,0,0,0,0,0,1,0,0,0,0,10,1,1,1,0,2,9,4.04,3,lgg
1,0,0,0,0,0,1,2,0,1,0,10,2,2,0,0,0,6,3.58,4,lgg
0,1,2,0,0,0,1,1,0,0,0,4,0,2,0,0,10,5.33,3.06,3,lgg
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,3.5,1,lgg
4,2,0,0,0,0,0,0,0,0,0,10,2,1,0,0,0,7.25,3.79,4,lgg
0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,9,3.89,1,lgg
3,1,2,0,3,0,1,0,0,0,0,13,4,0,0,1,25,8.75,2.91,4,lgg
0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,9.5,4.37,2,lgg
1,1,0,0,1,0,1,0,0,0,0,8,5,2,0,1,5,7.5,3.23,4,lgg
3,1,1,0,0,0,4,0,0,0,0,6,0,2,1,2,0,7.5,3.63,4,lgg
2,0,1,0,1,0,1,0,0,0,0,8,0,2,0,0,1,20,2.95,1,lgg
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,4,3.17,3,lgg
0,2,0,1,0,0,1,1,0,0,0,4,4,2,0,1,1,7.33,5.18,3,lgg
1,0,0,1,1,0,1,0,0,0,0,8,1,2,0,0,1,7,4.04,4,lgg
0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0.75,2,lgg
0,2,1,1,0,0,2,0,0,0,0,7,1,2,1,0,0,12,4.79,2,lgg
1,0,2,0,0,0,1,0,1,0,0,5,1,0,0,0,0,19,4.05,1,lgg
0,0,0,0,0,0,1,2,0,0,0,8,2,0,0,0,0,7.33,4.41,3,lgg
1,0,0,0,1,0,0,0,0,0,0,7,0,1,1,0,0,10,3.6,3,lgg
0,0,0,0,0,0,1,0,0,0,0,4,2,0,0,0,1,16,3.44,1,lgg
3,1,1,1,0,0,1,0,0,0,0,10,0,2,0,0,0,10.67,3.34,3,lgg
0,0,0,0,0,0,0,1,0,2,0,10,0,0,0,0,4,6,4.11,3,lgg
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,8,6.25,1,lgg
1,2,0,1,0,0,0,1,0,0,0,8,1,0,0,0,7,17,4.65,1,lgg
5,0,0,1,2,0,0,0,0,0,0,6,0,0,2,0,2,24,3.67,1,lgg
0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,2,3.5,3.86,2,lgg
1,0,0,1,1,0,1,1,0,0,0,7,0,0,0,0,1,19,5.21,1,lgg
1,0,1,1,1,0,0,0,0,2,0,8,2,0,0,0,0,12,4.67,2,lgg
1,1,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,9,3.33,2,lgg
2,0,2,0,1,0,0,0,0,0,0,7,0,2,0,0,0,6.67,2.85,3,lgg
1,1,0,0,0,1,0,0,0,0,0,9,1,1,0,0,2,9.67,3.86,3,lgg
3,0,0,2,0,1,3,0,0,0,0,10,0,0,0,0,0,13.5,4.15,2,lgg
2,0,0,0,0,0,0,0,0,0,0,4,0,2,0,1,0,8,2.88,2,lgg
2,0,0,0,1,0,2,0,1,0,0,9,0,1,1,0,4,8,3.29,3,lgg
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,2.17,1,lgg
0,0,0,0,0,0,1,1,0,0,0,5,1,2,0,1,4,7.5,3.13,2,lgg
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,2.67,1,lgg
1,0,1,2,0,0,1,0,0,0,0,9,0,1,0,0,0,14,3.93,2,lgg
0,0,0,0,0,0,1,0,0,0,0,7,0,2,0,0,0,6.67,3.65,3,lgg
1,0,2,0,0,0,2,0,1,0,0,10,4,2,0,0,1,7,3.69,5,lgg
0,2,2,2,0,0,2,0,0,0,0,5,0,1,0,0,0,14,4,2,lgg
0,0,0,1,0,0,1,0,0,0,0,9,3,1,0,0,0,5.5,3.45,4,lgg
2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,12,3.92,1,lgg
3,2,0,1,1,0,0,0,0,0,0,10,0,1,0,0,0,8.33,3.12,3,lgg
0,1,0,0,1,1,1,0,1,2,0,12,0,1,0,0,5,12,4.13,2,lgg
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3.5,1,lgg
1,0,1,3,0,0,1,0,0,0,0,6,0,0,0,0,0,18,4.56,1,lgg
0,0,0,0,0,0,2,0,0,0,0,9,0,1,0,0,0,13,4.35,2,lgg
2,0,1,1,1,0,2,0,0,0,0,9,0,1,1,1,0,9.67,3.69,3,lgg
1,1,0,0,0,1,0,0,0,0,0,11,0,0,0,0,4,13,4.35,2,lgg
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3.25,1,lgg
1,0,2,0,0,0,0,0,0,0,0,10,2,0,0,0,0,7,3.61,4,lgg
2,0,1,2,1,0,1,0,0,0,0,5,0,3,1,0,2,13.5,4.04,2,lgg
0,1,1,0,1,0,1,0,1,0,0,8,4,0,0,1,2,7,4.18,4,lgg
0,1,0,0,0,0,1,0,0,0,0,6,0,1,0,0,1,9.5,2.74,2,lgg
2,1,2,1,1,0,1,1,0,1,0,9,0,1,0,1,0,9.67,3.55,3,lgg
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,lgg
3,1,1,0,0,0,0,2,0,0,0,12,0,3,0,1,3,8.5,3.15,4,lgg
2,2,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,7.75,3.42,4,lgg
1,2,0,0,0,0,1,0,0,0,0,5,0,2,0,2,0,8,3.5,2,lgg
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,lgg
2,0,1,1,1,0,1,0,0,0,0,9,0,1,0,0,0,14.5,4.14,2,lgg
0,0,0,0,0,0,0,0,0,0,0,9,1,1,0,1,0,11.5,4.87,2,lgg
1,1,1,0,0,0,1,0,0,0,0,7,0,1,0,1,0,8.33,4.56,3,lgg
0,1,0,0,0,1,0,1,0,1,0,4,0,1,0,0,0,5,3.8,2,lgg
2,0,0,0,0,0,1,0,0,0,0,3,0,3,0,2,0,8.5,3.06,2,lgg
1,0,0,0,0,0,1,0,1,0,0,11,1,1,0,0,0,5.5,4.32,4,lgg
1,0,3,0,2,0,0,0,0,0,0,8,1,0,0,0,2,8.67,4.46,3,lgg
3,1,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,10.5,3.43,2,lgg
